1,2,3
-57.2500E-03,+11.0796324E+00,+11.7456E-03
-57.1340E-03,+10.8895390E+00,+11.9409E-03
-57.0180E-03,+10.6987730E+00,+12.1362E-03
-56.9020E-03,+10.5086796E+00,+12.2861E-03
-56.7860E-03,+10.3088206E+00,+12.3837E-03
-56.6700E-03,+10.1037425E+00,+12.4359E-03
-56.5540E-03,+9.8986644E+00,+12.4359E-03
-56.4380E-03,+9.6935863E+00,+12.4359E-03
-56.3220E-03,+9.4885081E+00,+12.3905E-03
-56.2060E-03,+9.2879765E+00,+12.2474E-03
-56.0900E-03,+9.0835710E+00,+12.0520E-03
-55.9740E-03,+8.8732738E+00,+11.8567E-03
-55.8580E-03,+8.6636491E+00,+11.5705E-03
-55.7420E-03,+8.4488054E+00,+11.2253E-03
-55.6260E-03,+8.2339616E+00,+10.8414E-03
-55.5100E-03,+8.0236644E+00,+10.3531E-03
-55.3940E-03,+7.8140398E+00,+9.8194E-03
-55.2780E-03,+7.6082890E+00,+9.2335E-03
-55.1620E-03,+7.4084300E+00,+8.5566E-03
-55.0460E-03,+7.2033519E+00,+7.7299E-03
-54.9300E-03,+6.9982738E+00,+6.8510E-03
-54.8140E-03,+6.7931956E+00,+5.9721E-03
-54.6980E-03,+6.5835710E+00,+5.0477E-03
-54.5820E-03,+6.3641808E+00,+4.0257E-03
-54.4660E-03,+6.1486644E+00,+2.8605E-03
-54.3500E-03,+5.9435863E+00,+1.5455E-03
-54.2340E-03,+5.7430546E+00,+132.9E-06
-54.1180E-03,+5.5386491E+00,-1.3774E-03
-54.0020E-03,+5.3283519E+00,-3.0763E-03
-53.8860E-03,+5.1187273E+00,-4.9773E-03
-53.7700E-03,+4.9084300E+00,-7.1123E-03
-53.6540E-03,+4.7033519E+00,-9.5469E-03
-53.5380E-03,+4.4982738E+00,-12.3133E-03
-53.4220E-03,+4.2886491E+00,-15.5225E-03
-53.3060E-03,+4.0783519E+00,-19.1678E-03
-53.1900E-03,+3.8732738E+00,-23.3469E-03
-53.0740E-03,+3.6681956E+00,-28.2482E-03
-52.9580E-03,+3.4631175E+00,-34.0285E-03
-52.8420E-03,+3.2625859E+00,-41.0059E-03
-52.7260E-03,+3.0672734E+00,-49.7732E-03
-52.6100E-03,+2.8719609E+00,-60.7731E-03
-52.4940E-03,+2.6766484E+00,-74.3963E-03
-52.3780E-03,+2.4858824E+00,-91.0333E-03
-52.2620E-03,+2.3003355E+00,-109.5291E-03
